2024-08-01 15:51:10,243 INFO    StreamThr :19488 [internal.py:wandb_internal():85] W&B internal server running at pid: 19488, started at: 2024-08-01 15:51:10.243538
2024-08-01 15:51:16,600 INFO    SenderThread:19488 [sender.py:transition_state():614] send defer: 9
2024-08-01 15:51:16,616 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: defer
2024-08-01 15:51:16,616 INFO    HandlerThread:19488 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-01 15:51:16,617 DEBUG   SenderThread:19488 [sender.py:send():379] send: artifact
2024-08-01 15:51:16,695 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 15:51:17,090 INFO    Thread-16 :19488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\output.log
2024-08-01 15:51:17,633 INFO    SenderThread:19488 [sender.py:send_artifact():1530] sent artifact job-https___github.com_goneyacine_Skip-Gram-Implementation.git_main.py - {'id': 'QXJ0aWZhY3Q6MTA2NDQ1MjUyNQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI4MDY5MzIxOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA3OTMzMzg3Ng==', 'versionIndex': 12}}}
2024-08-01 15:51:17,633 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: defer
2024-08-01 15:51:17,633 INFO    SenderThread:19488 [sender.py:send_request_defer():610] handle sender defer: 9
2024-08-01 15:51:17,633 INFO    SenderThread:19488 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-01 15:51:18,094 INFO    SenderThread:19488 [dir_watcher.py:finish():388] scan: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files
2024-08-01 15:51:18,094 INFO    SenderThread:19488 [dir_watcher.py:finish():402] scan save: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\config.yaml config.yaml
2024-08-01 15:51:18,094 INFO    SenderThread:19488 [dir_watcher.py:finish():402] scan save: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\output.log output.log
2024-08-01 15:51:18,094 INFO    SenderThread:19488 [dir_watcher.py:finish():402] scan save: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\requirements.txt requirements.txt
2024-08-01 15:51:18,110 INFO    SenderThread:19488 [dir_watcher.py:finish():402] scan save: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\wandb-metadata.json wandb-metadata.json
2024-08-01 15:51:18,110 INFO    SenderThread:19488 [dir_watcher.py:finish():402] scan save: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\wandb-summary.json wandb-summary.json
2024-08-01 15:51:18,116 INFO    SenderThread:19488 [sender.py:transition_state():614] send defer: 10
2024-08-01 15:51:18,116 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 15:51:18,116 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: defer
2024-08-01 15:51:18,116 INFO    HandlerThread:19488 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-01 15:51:18,116 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: defer
2024-08-01 15:51:18,116 INFO    SenderThread:19488 [sender.py:send_request_defer():610] handle sender defer: 10
2024-08-01 15:51:18,116 INFO    SenderThread:19488 [file_pusher.py:finish():169] shutting down file pusher
2024-08-01 15:51:18,587 INFO    wandb-upload_0:19488 [upload_job.py:push():130] Uploaded file D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\config.yaml
2024-08-01 15:51:18,662 INFO    wandb-upload_1:19488 [upload_job.py:push():130] Uploaded file D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\output.log
2024-08-01 15:51:18,710 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 15:51:18,710 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 15:51:18,710 INFO    wandb-upload_2:19488 [upload_job.py:push():130] Uploaded file D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\requirements.txt
2024-08-01 15:51:18,740 INFO    wandb-upload_3:19488 [upload_job.py:push():130] Uploaded file D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\files\wandb-summary.json
2024-08-01 15:51:18,946 INFO    Thread-15 (_thread_body):19488 [sender.py:transition_state():614] send defer: 11
2024-08-01 15:51:18,946 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: defer
2024-08-01 15:51:18,947 INFO    HandlerThread:19488 [handler.py:handle_request_defer():184] handle defer: 11
2024-08-01 15:51:18,947 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: defer
2024-08-01 15:51:18,947 INFO    SenderThread:19488 [sender.py:send_request_defer():610] handle sender defer: 11
2024-08-01 15:51:18,947 INFO    SenderThread:19488 [file_pusher.py:join():175] waiting for file pusher
2024-08-01 15:51:18,947 INFO    SenderThread:19488 [sender.py:transition_state():614] send defer: 12
2024-08-01 15:51:18,947 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: defer
2024-08-01 15:51:18,947 INFO    HandlerThread:19488 [handler.py:handle_request_defer():184] handle defer: 12
2024-08-01 15:51:18,947 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: defer
2024-08-01 15:51:18,947 INFO    SenderThread:19488 [sender.py:send_request_defer():610] handle sender defer: 12
2024-08-01 15:51:18,947 INFO    SenderThread:19488 [file_stream.py:finish():601] file stream finish called
2024-08-01 15:51:19,199 INFO    SenderThread:19488 [file_stream.py:finish():605] file stream finish is done
2024-08-01 15:51:19,199 INFO    SenderThread:19488 [sender.py:transition_state():614] send defer: 13
2024-08-01 15:51:19,199 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: defer
2024-08-01 15:51:19,199 INFO    HandlerThread:19488 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-01 15:51:19,199 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: defer
2024-08-01 15:51:19,199 INFO    SenderThread:19488 [sender.py:send_request_defer():610] handle sender defer: 13
2024-08-01 15:51:19,199 INFO    SenderThread:19488 [sender.py:transition_state():614] send defer: 14
2024-08-01 15:51:19,199 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: defer
2024-08-01 15:51:19,199 INFO    HandlerThread:19488 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-01 15:51:19,199 DEBUG   SenderThread:19488 [sender.py:send():379] send: final
2024-08-01 15:51:19,199 DEBUG   SenderThread:19488 [sender.py:send():379] send: footer
2024-08-01 15:51:19,199 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: defer
2024-08-01 15:51:19,199 INFO    SenderThread:19488 [sender.py:send_request_defer():610] handle sender defer: 14
2024-08-01 15:51:19,199 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 15:51:19,199 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: server_info
2024-08-01 15:51:19,199 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 15:51:19,199 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 15:51:19,199 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: server_info
2024-08-01 15:51:19,215 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: get_summary
2024-08-01 15:51:19,215 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: sampled_history
2024-08-01 15:51:19,215 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 15:51:19,416 DEBUG   SenderThread:19488 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 15:51:19,416 INFO    MainThread:19488 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-08-01 15:51:19,416 INFO    MainThread:19488 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-08-01 15:51:19,416 INFO    MainThread:19488 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-08-01 15:51:19,416 DEBUG   HandlerThread:19488 [handler.py:handle_request():158] handle_request: shutdown
2024-08-01 15:51:19,416 INFO    HandlerThread:19488 [handler.py:finish():882] shutting down handler
2024-08-01 15:51:20,230 INFO    WriterThread:19488 [datastore.py:close():296] close: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_155110-ypjeb49z\run-ypjeb49z.wandb
2024-08-01 15:51:20,419 INFO    SenderThread:19488 [sender.py:finish():1608] shutting down sender
2024-08-01 15:51:20,419 INFO    SenderThread:19488 [file_pusher.py:finish():169] shutting down file pusher
2024-08-01 15:51:20,419 INFO    SenderThread:19488 [file_pusher.py:join():175] waiting for file pusher
