2024-08-01 13:41:57,819 INFO    StreamThr :7384 [internal.py:wandb_internal():85] W&B internal server running at pid: 7384, started at: 2024-08-01 13:41:57.819871
2024-08-01 13:42:07,852 INFO    Thread-15 (_thread_body):7384 [sender.py:transition_state():614] send defer: 11
2024-08-01 13:42:07,852 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:42:07,852 INFO    HandlerThread:7384 [handler.py:handle_request_defer():184] handle defer: 11
2024-08-01 13:42:07,852 DEBUG   SenderThread:7384 [sender.py:send_request():406] send_request: defer
2024-08-01 13:42:07,852 INFO    SenderThread:7384 [sender.py:send_request_defer():610] handle sender defer: 11
2024-08-01 13:42:07,852 INFO    SenderThread:7384 [file_pusher.py:join():175] waiting for file pusher
2024-08-01 13:42:07,852 INFO    SenderThread:7384 [sender.py:transition_state():614] send defer: 12
2024-08-01 13:42:07,852 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:42:07,852 INFO    HandlerThread:7384 [handler.py:handle_request_defer():184] handle defer: 12
2024-08-01 13:42:07,852 DEBUG   SenderThread:7384 [sender.py:send_request():406] send_request: defer
2024-08-01 13:42:07,852 INFO    SenderThread:7384 [sender.py:send_request_defer():610] handle sender defer: 12
2024-08-01 13:42:07,852 INFO    SenderThread:7384 [file_stream.py:finish():601] file stream finish called
2024-08-01 13:42:08,011 INFO    SenderThread:7384 [file_stream.py:finish():605] file stream finish is done
2024-08-01 13:42:08,011 INFO    SenderThread:7384 [sender.py:transition_state():614] send defer: 13
2024-08-01 13:42:08,011 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:42:08,011 INFO    HandlerThread:7384 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-01 13:42:08,011 DEBUG   SenderThread:7384 [sender.py:send_request():406] send_request: defer
2024-08-01 13:42:08,011 INFO    SenderThread:7384 [sender.py:send_request_defer():610] handle sender defer: 13
2024-08-01 13:42:08,011 INFO    SenderThread:7384 [sender.py:transition_state():614] send defer: 14
2024-08-01 13:42:08,011 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: defer
2024-08-01 13:42:08,011 INFO    HandlerThread:7384 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-01 13:42:08,011 DEBUG   SenderThread:7384 [sender.py:send():379] send: final
2024-08-01 13:42:08,011 DEBUG   SenderThread:7384 [sender.py:send():379] send: footer
2024-08-01 13:42:08,011 DEBUG   SenderThread:7384 [sender.py:send_request():406] send_request: defer
2024-08-01 13:42:08,011 INFO    SenderThread:7384 [sender.py:send_request_defer():610] handle sender defer: 14
2024-08-01 13:42:08,011 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:42:08,019 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: server_info
2024-08-01 13:42:08,019 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-01 13:42:08,019 DEBUG   SenderThread:7384 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:42:08,019 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: get_summary
2024-08-01 13:42:08,019 DEBUG   SenderThread:7384 [sender.py:send_request():406] send_request: server_info
2024-08-01 13:42:08,019 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: sampled_history
2024-08-01 13:42:08,019 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 13:42:08,178 DEBUG   SenderThread:7384 [sender.py:send_request():406] send_request: poll_exit
2024-08-01 13:42:08,186 INFO    MainThread:7384 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-08-01 13:42:08,186 INFO    MainThread:7384 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-08-01 13:42:08,186 INFO    MainThread:7384 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-08-01 13:42:08,186 DEBUG   HandlerThread:7384 [handler.py:handle_request():158] handle_request: shutdown
2024-08-01 13:42:08,186 INFO    HandlerThread:7384 [handler.py:finish():882] shutting down handler
2024-08-01 13:42:09,027 INFO    WriterThread:7384 [datastore.py:close():296] close: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240801_134157-dvlz40d0\run-dvlz40d0.wandb
2024-08-01 13:42:09,193 INFO    SenderThread:7384 [sender.py:finish():1608] shutting down sender
2024-08-01 13:42:09,194 INFO    SenderThread:7384 [file_pusher.py:finish():169] shutting down file pusher
2024-08-01 13:42:09,194 INFO    SenderThread:7384 [file_pusher.py:join():175] waiting for file pusher
